customer_id,churn_flag,ltv,acquisition_source,signup_date,region,segment,cluster,segment_tag
CUST-006464,1,786.02,Facebook,2024-04-04,East,Low-Value,3,"Low LTV, high churn risk"
CUST-006465,0,1043.2,Referral,2023-08-29,South,High-Value,3,"Low LTV, no churn"
CUST-006466,0,7662.77,Google Ads,2023-04-20,West,Low-Value,0,"High LTV, low churn"
CUST-006467,0,5591.88,Facebook,2025-01-18,South,Medium-Value,2,"Low LTV, no churn"
CUST-006468,0,4252.8,Google Ads,2024-06-03,East,Medium-Value,1,"Low LTV, no churn"
CUST-006469,0,8753.42,Organic,2022-09-05,North,High-Value,2,"High LTV, low churn"
CUST-006470,0,449.73,Facebook,2025-05-20,East,Medium-Value,1,"Low LTV, no churn"
CUST-006471,1,4037.04,Organic,2023-08-14,South,High-Value,3,"Low LTV, high churn risk"
CUST-006472,0,6944.12,Organic,2023-06-04,East,Medium-Value,2,"Low LTV, no churn"
CUST-006473,0,8321.13,Google Ads,2025-05-31,South,High-Value,2,"High LTV, low churn"
CUST-006474,0,9882.68,Google Ads,2022-12-14,West,Low-Value,0,"High LTV, low churn"
CUST-006475,0,4551.28,Google Ads,2024-08-26,South,High-Value,3,"Low LTV, no churn"
CUST-006476,0,8797.98,Google Ads,2025-01-08,North,Low-Value,0,"High LTV, low churn"
CUST-006477,0,1101.77,Facebook,2024-02-11,North,Low-Value,3,"Low LTV, no churn"
CUST-006478,1,4406.5,Google Ads,2023-11-19,East,Low-Value,3,"Low LTV, high churn risk"
CUST-006479,0,2158.92,Google Ads,2023-01-29,North,Medium-Value,1,"Low LTV, no churn"
CUST-006480,0,239.33,Google Ads,2023-10-13,North,Low-Value,3,"Low LTV, no churn"
CUST-006481,0,7620.32,Google Ads,2025-01-09,South,High-Value,2,"High LTV, low churn"
CUST-006482,0,607.65,Referral,2025-01-27,North,Medium-Value,1,"Low LTV, no churn"
CUST-006483,1,528.88,Organic,2024-01-03,North,Medium-Value,1,"Low LTV, high churn risk"
CUST-006484,0,5875.4,Organic,2023-03-01,East,High-Value,2,"Low LTV, no churn"
CUST-006485,0,1197.13,Facebook,2024-09-19,North,High-Value,3,"Low LTV, no churn"
CUST-006486,0,2547.31,Facebook,2024-06-14,North,Medium-Value,1,"Low LTV, no churn"
CUST-006487,0,9772.23,Google Ads,2023-05-13,West,High-Value,2,"High LTV, low churn"
CUST-006488,0,7322.73,Organic,2024-05-31,West,Low-Value,0,"High LTV, low churn"
CUST-006489,0,6942.73,Facebook,2023-03-25,North,High-Value,2,"Low LTV, no churn"
CUST-006490,0,716.75,Facebook,2024-07-30,East,Low-Value,3,"Low LTV, no churn"
CUST-006491,0,9771.2,Facebook,2023-07-12,West,High-Value,2,"High LTV, low churn"
CUST-006492,0,1286.43,Google Ads,2023-04-15,North,High-Value,3,"Low LTV, no churn"
CUST-006493,0,1412.6,Facebook,2025-03-06,East,High-Value,3,"Low LTV, no churn"
CUST-006494,0,6195.77,Referral,2023-09-11,East,Low-Value,0,"Low LTV, no churn"
CUST-006495,0,7620.2,Facebook,2022-12-30,South,Medium-Value,2,"High LTV, low churn"
CUST-006496,0,8153.83,Facebook,2024-12-21,West,Low-Value,0,"High LTV, low churn"
CUST-006497,0,1710.35,Referral,2023-02-16,East,Low-Value,3,"Low LTV, no churn"
CUST-006498,0,8583.01,Organic,2023-10-13,North,Medium-Value,2,"High LTV, low churn"
CUST-006499,0,2098.77,Google Ads,2023-06-06,West,High-Value,3,"Low LTV, no churn"
CUST-006500,0,6828.49,Facebook,2023-02-07,South,Low-Value,0,"Low LTV, no churn"
CUST-006501,0,6895.11,Facebook,2025-05-19,North,High-Value,2,"Low LTV, no churn"
CUST-006502,0,8283.48,Referral,2024-02-17,North,Low-Value,0,"High LTV, low churn"
CUST-006503,0,3979.4,Google Ads,2024-02-02,East,High-Value,3,"Low LTV, no churn"
CUST-006504,0,9776.42,Facebook,2024-04-15,North,High-Value,2,"High LTV, low churn"
CUST-006505,0,2695.36,Facebook,2023-04-03,West,High-Value,3,"Low LTV, no churn"
CUST-006506,0,4381.46,Google Ads,2023-09-24,North,Low-Value,3,"Low LTV, no churn"
CUST-006507,0,1749.28,Referral,2024-03-19,East,High-Value,3,"Low LTV, no churn"
CUST-006508,0,5039.68,Referral,2025-02-13,East,Low-Value,0,"Low LTV, no churn"
CUST-006509,0,5298.03,Google Ads,2023-10-15,South,Medium-Value,1,"Low LTV, no churn"
CUST-006510,0,4116.81,Referral,2023-01-26,North,Medium-Value,1,"Low LTV, no churn"
CUST-006511,0,6994.72,Google Ads,2025-03-05,East,Medium-Value,2,"Low LTV, no churn"
CUST-006512,0,6862.0,Organic,2024-12-30,North,Low-Value,0,"Low LTV, no churn"
CUST-006513,1,6117.6,Facebook,2025-06-20,West,Low-Value,0,"Low LTV, high churn risk"
CUST-006514,0,113.74,Facebook,2023-01-21,East,Low-Value,3,"Low LTV, no churn"
CUST-006515,0,5377.37,Referral,2023-07-24,West,Low-Value,0,"Low LTV, no churn"
CUST-006516,0,7600.95,Referral,2023-06-02,West,Medium-Value,2,"High LTV, low churn"
CUST-006517,0,8328.92,Facebook,2023-08-29,South,High-Value,2,"High LTV, low churn"
CUST-006518,0,4070.21,Referral,2025-07-02,West,Medium-Value,1,"Low LTV, no churn"
CUST-006519,0,2464.43,Facebook,2023-08-20,East,Low-Value,3,"Low LTV, no churn"
CUST-006520,0,3924.02,Facebook,2023-10-10,West,Low-Value,3,"Low LTV, no churn"
CUST-006521,0,8533.37,Referral,2023-02-02,West,Low-Value,0,"High LTV, low churn"
CUST-006522,0,378.97,Facebook,2024-06-19,West,Medium-Value,1,"Low LTV, no churn"
CUST-006523,0,6574.45,Facebook,2022-09-29,West,Low-Value,0,"Low LTV, no churn"
CUST-006524,0,3000.74,Google Ads,2023-02-13,East,High-Value,3,"Low LTV, no churn"
CUST-006525,0,5112.42,Organic,2024-07-15,North,High-Value,2,"Low LTV, no churn"
CUST-006526,0,4249.82,Facebook,2025-05-06,South,Low-Value,3,"Low LTV, no churn"
CUST-006527,0,5901.9,Referral,2024-11-17,South,High-Value,2,"Low LTV, no churn"
CUST-006528,0,3422.1,Google Ads,2022-12-01,West,High-Value,3,"Low LTV, no churn"
CUST-006529,1,5238.73,Google Ads,2023-10-01,North,Medium-Value,1,"Low LTV, high churn risk"
CUST-006530,0,7408.16,Referral,2024-06-28,East,Medium-Value,2,"High LTV, low churn"
CUST-006531,1,4471.9,Referral,2024-06-11,East,High-Value,3,"Low LTV, high churn risk"
CUST-006532,0,6136.75,Facebook,2023-04-05,South,Medium-Value,2,"Low LTV, no churn"
CUST-006533,0,5757.38,Google Ads,2023-08-03,West,High-Value,2,"Low LTV, no churn"
CUST-006534,0,7407.88,Facebook,2025-06-09,North,Medium-Value,2,"High LTV, low churn"
CUST-006535,0,8227.65,Google Ads,2025-05-22,North,Low-Value,0,"High LTV, low churn"
CUST-006536,0,5198.56,Referral,2022-11-26,West,Medium-Value,1,"Low LTV, no churn"
CUST-006537,0,1726.91,Google Ads,2023-11-20,North,Low-Value,3,"Low LTV, no churn"
CUST-006538,0,9786.79,Google Ads,2022-11-29,North,Low-Value,0,"High LTV, low churn"
CUST-006539,0,9198.85,Google Ads,2024-03-21,East,Low-Value,0,"High LTV, low churn"
CUST-006540,0,233.58,Google Ads,2025-01-17,East,Medium-Value,1,"Low LTV, no churn"
CUST-006541,0,5509.24,Google Ads,2023-11-02,East,Low-Value,0,"Low LTV, no churn"
CUST-006542,0,3751.7,Google Ads,2023-09-20,East,Low-Value,3,"Low LTV, no churn"
CUST-006543,0,2596.77,Facebook,2022-08-01,North,Medium-Value,1,"Low LTV, no churn"
CUST-006544,0,1813.72,Organic,2024-07-03,North,High-Value,3,"Low LTV, no churn"
CUST-006545,0,7056.12,Organic,2025-04-25,West,Low-Value,0,"High LTV, low churn"
CUST-006546,0,3643.71,Facebook,2023-12-07,East,Low-Value,3,"Low LTV, no churn"
CUST-006547,0,9177.17,Facebook,2025-05-06,West,Medium-Value,2,"High LTV, low churn"
CUST-006548,0,7008.94,Facebook,2025-04-24,South,High-Value,2,"High LTV, low churn"
CUST-006549,0,6145.98,Organic,2023-11-25,East,High-Value,2,"Low LTV, no churn"
CUST-006550,0,6476.63,Google Ads,2024-04-16,North,Low-Value,0,"Low LTV, no churn"
CUST-006551,0,7980.76,Google Ads,2022-12-25,South,Low-Value,0,"High LTV, low churn"
CUST-006552,0,8847.58,Referral,2022-07-09,East,High-Value,2,"High LTV, low churn"
CUST-006553,0,5649.23,Referral,2025-06-12,South,Medium-Value,2,"Low LTV, no churn"
CUST-006554,0,1326.9,Google Ads,2024-02-27,South,High-Value,3,"Low LTV, no churn"
CUST-006555,0,5994.82,Organic,2024-03-02,South,Low-Value,0,"Low LTV, no churn"
CUST-006556,1,917.52,Google Ads,2025-06-14,North,Low-Value,3,"Low LTV, high churn risk"
CUST-006557,0,1203.32,Facebook,2023-12-20,East,High-Value,3,"Low LTV, no churn"
CUST-006558,1,9052.73,Google Ads,2022-10-01,West,Medium-Value,2,"High LTV, high churn risk"
CUST-006559,0,1454.1,Facebook,2022-11-06,West,Low-Value,3,"Low LTV, no churn"
CUST-006560,1,4066.72,Organic,2024-04-05,North,Medium-Value,1,"Low LTV, high churn risk"
CUST-006561,0,5886.85,Referral,2023-04-24,South,Medium-Value,2,"Low LTV, no churn"
CUST-006562,1,588.14,Facebook,2023-04-01,East,High-Value,3,"Low LTV, high churn risk"
CUST-006563,0,7137.56,Facebook,2022-08-22,West,Medium-Value,2,"High LTV, low churn"
CUST-006564,1,8719.74,Organic,2024-03-29,North,High-Value,2,"High LTV, high churn risk"
CUST-006565,0,5046.42,Facebook,2023-08-19,West,Low-Value,0,"Low LTV, no churn"
CUST-006566,0,7999.98,Google Ads,2024-07-11,East,Low-Value,0,"High LTV, low churn"
CUST-006567,0,524.28,Google Ads,2023-01-13,East,High-Value,3,"Low LTV, no churn"
CUST-006568,0,3160.99,Facebook,2023-03-09,South,Medium-Value,1,"Low LTV, no churn"
CUST-006569,0,6164.33,Facebook,2024-08-12,North,Low-Value,0,"Low LTV, no churn"
CUST-006570,0,2040.91,Google Ads,2024-05-28,East,Medium-Value,1,"Low LTV, no churn"
CUST-006571,1,7947.92,Referral,2025-01-06,North,High-Value,2,"High LTV, high churn risk"
CUST-006572,0,8623.32,Organic,2022-10-06,West,Medium-Value,2,"High LTV, low churn"
CUST-006573,0,3651.21,Facebook,2025-06-28,South,Low-Value,3,"Low LTV, no churn"
CUST-006574,0,4646.73,Referral,2023-12-13,East,High-Value,3,"Low LTV, no churn"
CUST-006575,0,6735.0,Google Ads,2023-05-22,South,Medium-Value,2,"Low LTV, no churn"
CUST-006576,0,1052.08,Referral,2023-12-25,East,Medium-Value,1,"Low LTV, no churn"
CUST-006577,0,5298.29,Google Ads,2024-08-09,West,High-Value,2,"Low LTV, no churn"
CUST-006578,1,1142.99,Organic,2024-03-13,North,Medium-Value,1,"Low LTV, high churn risk"
CUST-006579,0,6568.3,Facebook,2024-06-09,North,Low-Value,0,"Low LTV, no churn"
CUST-006580,0,8766.94,Organic,2024-09-28,South,High-Value,2,"High LTV, low churn"
CUST-006581,0,8526.26,Google Ads,2024-06-27,West,High-Value,2,"High LTV, low churn"
CUST-006582,1,8239.27,Google Ads,2024-02-19,South,Medium-Value,2,"High LTV, high churn risk"
CUST-006583,0,5499.43,Google Ads,2022-12-31,East,Medium-Value,2,"Low LTV, no churn"
CUST-006584,1,5424.74,Google Ads,2024-10-03,West,Medium-Value,1,"Low LTV, high churn risk"
CUST-006585,0,415.56,Organic,2023-12-01,North,High-Value,3,"Low LTV, no churn"
CUST-006586,0,6099.28,Referral,2022-07-19,East,High-Value,2,"Low LTV, no churn"
CUST-006587,0,2813.09,Facebook,2024-02-06,North,Medium-Value,1,"Low LTV, no churn"
CUST-006588,0,7655.59,Referral,2025-03-29,South,Medium-Value,2,"High LTV, low churn"
CUST-006589,0,913.39,Referral,2023-05-14,West,Low-Value,3,"Low LTV, no churn"
CUST-006590,0,3306.84,Google Ads,2022-08-22,East,Medium-Value,1,"Low LTV, no churn"
CUST-006591,0,8860.25,Facebook,2022-09-17,North,High-Value,2,"High LTV, low churn"
CUST-006592,0,7674.56,Google Ads,2024-03-06,South,Medium-Value,2,"High LTV, low churn"
CUST-006593,0,1188.77,Facebook,2025-03-25,North,High-Value,3,"Low LTV, no churn"
CUST-006594,0,7122.5,Facebook,2024-04-03,West,Low-Value,0,"High LTV, low churn"
CUST-006595,0,5299.72,Facebook,2023-08-26,West,Low-Value,0,"Low LTV, no churn"
CUST-006596,1,2756.68,Organic,2022-09-24,East,Low-Value,3,"Low LTV, high churn risk"
CUST-006597,0,6057.74,Organic,2023-04-09,West,Low-Value,0,"Low LTV, no churn"
CUST-006598,0,1496.84,Referral,2025-03-25,North,High-Value,3,"Low LTV, no churn"
CUST-006599,0,9264.18,Google Ads,2025-06-23,West,Low-Value,0,"High LTV, low churn"
CUST-006600,0,7835.84,Referral,2024-12-16,North,Medium-Value,2,"High LTV, low churn"
CUST-006601,0,9987.52,Facebook,2024-12-21,East,Medium-Value,2,"High LTV, low churn"
CUST-006602,0,8120.55,Google Ads,2024-07-19,South,High-Value,2,"High LTV, low churn"
CUST-006603,0,8115.97,Facebook,2023-03-10,North,High-Value,2,"High LTV, low churn"
CUST-006604,0,6762.08,Google Ads,2022-10-05,West,Medium-Value,2,"Low LTV, no churn"
CUST-006605,0,6398.32,Google Ads,2024-02-17,South,High-Value,2,"Low LTV, no churn"
CUST-006606,0,9732.01,Google Ads,2024-10-26,North,Medium-Value,2,"High LTV, low churn"
CUST-006607,0,5921.33,Facebook,2024-03-16,East,Medium-Value,2,"Low LTV, no churn"
CUST-006608,0,5142.4,Google Ads,2024-09-01,East,High-Value,2,"Low LTV, no churn"
CUST-006609,0,5364.68,Google Ads,2025-06-01,North,Low-Value,0,"Low LTV, no churn"
CUST-006610,0,6011.42,Referral,2024-01-27,North,Medium-Value,2,"Low LTV, no churn"
CUST-006611,0,5198.72,Google Ads,2024-03-09,North,Medium-Value,1,"Low LTV, no churn"
CUST-006612,1,7627.25,Facebook,2023-07-06,East,Medium-Value,2,"High LTV, high churn risk"
CUST-006613,0,648.54,Facebook,2022-07-13,West,Medium-Value,1,"Low LTV, no churn"
CUST-006614,0,8980.38,Google Ads,2023-06-15,South,High-Value,2,"High LTV, low churn"
CUST-006615,0,496.59,Google Ads,2024-04-12,South,Low-Value,3,"Low LTV, no churn"
CUST-006616,0,6671.85,Facebook,2024-09-04,East,High-Value,2,"Low LTV, no churn"
CUST-006617,0,8337.19,Google Ads,2024-05-15,West,Medium-Value,2,"High LTV, low churn"
CUST-006618,1,4957.83,Google Ads,2022-07-25,South,Low-Value,0,"Low LTV, high churn risk"
CUST-006619,0,3696.34,Referral,2024-05-07,West,Medium-Value,1,"Low LTV, no churn"
CUST-006620,0,7467.15,Google Ads,2023-10-03,West,Medium-Value,2,"High LTV, low churn"
CUST-006621,0,1267.55,Referral,2024-01-09,South,Medium-Value,1,"Low LTV, no churn"
CUST-006622,0,1002.09,Facebook,2024-10-25,South,Low-Value,3,"Low LTV, no churn"
CUST-006623,0,683.23,Facebook,2024-03-03,South,High-Value,3,"Low LTV, no churn"
CUST-006624,0,5145.54,Facebook,2025-04-15,West,Medium-Value,1,"Low LTV, no churn"
CUST-006625,0,7088.43,Facebook,2024-01-23,South,Low-Value,0,"High LTV, low churn"
CUST-006626,0,8260.77,Facebook,2023-06-20,South,Low-Value,0,"High LTV, low churn"
CUST-006627,0,4064.39,Facebook,2022-11-23,West,Medium-Value,1,"Low LTV, no churn"
CUST-006628,1,4340.43,Organic,2024-11-19,East,High-Value,3,"Low LTV, high churn risk"
CUST-006629,0,4087.45,Referral,2025-02-21,South,High-Value,3,"Low LTV, no churn"
CUST-006630,0,4518.04,Google Ads,2022-12-03,East,Medium-Value,1,"Low LTV, no churn"
CUST-006631,0,946.55,Facebook,2024-11-08,South,Medium-Value,1,"Low LTV, no churn"
CUST-006632,0,3832.86,Google Ads,2024-11-10,South,High-Value,3,"Low LTV, no churn"
CUST-006633,0,6652.38,Facebook,2025-04-07,South,Medium-Value,2,"Low LTV, no churn"
CUST-006634,0,2981.79,Facebook,2024-08-11,South,Low-Value,3,"Low LTV, no churn"
CUST-006635,0,164.96,Google Ads,2024-02-19,South,Low-Value,3,"Low LTV, no churn"
CUST-006636,1,5622.33,Google Ads,2022-08-18,South,High-Value,2,"Low LTV, high churn risk"
CUST-006637,0,5291.31,Google Ads,2023-10-11,West,Medium-Value,1,"Low LTV, no churn"
CUST-006638,0,1907.43,Google Ads,2024-11-28,East,Medium-Value,1,"Low LTV, no churn"
CUST-006639,1,1819.65,Google Ads,2025-04-25,West,High-Value,3,"Low LTV, high churn risk"
CUST-006640,0,1344.68,Google Ads,2022-10-13,West,High-Value,3,"Low LTV, no churn"
CUST-006641,0,7712.51,Referral,2024-10-24,South,Medium-Value,2,"High LTV, low churn"
CUST-006642,0,6678.86,Google Ads,2023-09-28,North,Low-Value,0,"Low LTV, no churn"
CUST-006643,0,8737.09,Google Ads,2025-01-17,East,Medium-Value,2,"High LTV, low churn"
CUST-006644,0,4085.3,Referral,2024-12-05,West,High-Value,3,"Low LTV, no churn"
CUST-006645,0,136.18,Google Ads,2024-09-24,South,Low-Value,3,"Low LTV, no churn"
CUST-006646,0,649.45,Referral,2025-01-22,East,Low-Value,3,"Low LTV, no churn"
CUST-006647,0,2081.31,Facebook,2023-07-16,North,Medium-Value,1,"Low LTV, no churn"
CUST-006648,0,7034.76,Google Ads,2025-05-02,East,Medium-Value,2,"High LTV, low churn"
CUST-006649,0,4023.06,Referral,2025-05-12,West,Low-Value,3,"Low LTV, no churn"
CUST-006650,1,134.53,Facebook,2023-02-11,South,Medium-Value,1,"Low LTV, high churn risk"
CUST-006651,1,7635.01,Organic,2023-01-27,East,Medium-Value,2,"High LTV, high churn risk"
CUST-006652,0,3231.08,Google Ads,2023-03-09,South,Medium-Value,1,"Low LTV, no churn"
CUST-006653,0,4996.71,Google Ads,2024-07-23,East,Medium-Value,1,"Low LTV, no churn"
CUST-006654,0,5025.18,Organic,2025-03-09,East,Low-Value,0,"Low LTV, no churn"
CUST-006655,0,9492.39,Referral,2023-05-08,North,High-Value,2,"High LTV, low churn"
CUST-006656,0,4516.38,Facebook,2024-06-19,North,Medium-Value,1,"Low LTV, no churn"
CUST-006657,1,9845.92,Facebook,2022-07-14,North,High-Value,2,"High LTV, high churn risk"
CUST-006658,0,1227.99,Facebook,2024-01-13,West,High-Value,3,"Low LTV, no churn"
CUST-006659,0,8749.79,Google Ads,2024-01-15,South,High-Value,2,"High LTV, low churn"
CUST-006660,0,1571.26,Google Ads,2023-08-27,West,Medium-Value,1,"Low LTV, no churn"
CUST-006661,0,5382.58,Referral,2023-11-13,North,Medium-Value,1,"Low LTV, no churn"
CUST-006662,0,2514.69,Facebook,2023-01-15,North,Medium-Value,1,"Low LTV, no churn"
CUST-006663,1,428.56,Google Ads,2023-04-12,South,Medium-Value,1,"Low LTV, high churn risk"
CUST-006664,0,3897.57,Facebook,2024-04-03,North,Medium-Value,1,"Low LTV, no churn"
CUST-006665,0,6961.23,Facebook,2024-07-06,East,Low-Value,0,"Low LTV, no churn"
CUST-006666,0,9700.01,Google Ads,2023-02-19,East,High-Value,2,"High LTV, low churn"
CUST-006667,0,3341.99,Facebook,2023-11-27,North,High-Value,3,"Low LTV, no churn"
CUST-006668,1,6022.28,Google Ads,2023-12-02,West,Low-Value,0,"Low LTV, high churn risk"
CUST-006669,0,7257.23,Facebook,2023-04-30,North,High-Value,2,"High LTV, low churn"
CUST-006670,0,5723.52,Referral,2025-05-03,North,Medium-Value,2,"Low LTV, no churn"
CUST-006671,0,1182.72,Referral,2025-05-15,North,High-Value,3,"Low LTV, no churn"
CUST-006672,1,7030.43,Google Ads,2024-09-26,West,Medium-Value,2,"High LTV, high churn risk"
CUST-006673,0,5606.01,Google Ads,2025-05-07,East,Low-Value,0,"Low LTV, no churn"
CUST-006674,0,7412.54,Organic,2024-03-07,West,Low-Value,0,"High LTV, low churn"
CUST-006675,0,3428.5,Referral,2023-10-17,South,Low-Value,3,"Low LTV, no churn"
CUST-006676,0,8183.95,Google Ads,2025-06-21,North,Medium-Value,2,"High LTV, low churn"
CUST-006677,1,9436.63,Referral,2024-03-22,East,Low-Value,0,"High LTV, high churn risk"
CUST-006678,0,4370.16,Facebook,2023-03-08,West,Medium-Value,1,"Low LTV, no churn"
CUST-006679,0,4840.48,Organic,2022-07-20,East,High-Value,3,"Low LTV, no churn"
CUST-006680,0,8867.39,Referral,2023-08-24,East,Low-Value,0,"High LTV, low churn"
CUST-006681,0,7522.52,Facebook,2023-04-27,West,Medium-Value,2,"High LTV, low churn"
CUST-006682,0,7859.95,Google Ads,2023-09-17,West,Medium-Value,2,"High LTV, low churn"
CUST-006683,0,3257.47,Organic,2023-03-12,North,Medium-Value,1,"Low LTV, no churn"
CUST-006684,0,5209.22,Google Ads,2023-06-06,South,Low-Value,0,"Low LTV, no churn"
CUST-006685,0,1405.26,Referral,2024-10-09,North,High-Value,3,"Low LTV, no churn"
CUST-006686,0,7665.9,Organic,2025-03-14,South,High-Value,2,"High LTV, low churn"
CUST-006687,0,9380.19,Google Ads,2024-01-01,North,High-Value,2,"High LTV, low churn"
CUST-006688,0,5817.49,Google Ads,2024-12-07,North,Low-Value,0,"Low LTV, no churn"
CUST-006689,0,4783.2,Organic,2023-08-09,East,Medium-Value,1,"Low LTV, no churn"
CUST-006690,1,4549.97,Google Ads,2022-07-20,East,High-Value,3,"Low LTV, high churn risk"
CUST-006691,0,5563.8,Facebook,2024-10-24,East,Low-Value,0,"Low LTV, no churn"
CUST-006692,1,8425.54,Referral,2023-10-27,South,Medium-Value,2,"High LTV, high churn risk"
CUST-006693,0,6184.75,Referral,2023-03-05,East,Medium-Value,2,"Low LTV, no churn"
CUST-006694,0,7728.06,Facebook,2022-11-12,West,Medium-Value,2,"High LTV, low churn"
CUST-006695,0,5470.74,Facebook,2025-01-21,West,Low-Value,0,"Low LTV, no churn"
CUST-006696,1,7846.12,Facebook,2024-04-24,West,High-Value,2,"High LTV, high churn risk"
CUST-006697,0,2618.38,Referral,2025-02-15,South,Low-Value,3,"Low LTV, no churn"
CUST-006698,0,2636.28,Google Ads,2024-04-10,West,Low-Value,3,"Low LTV, no churn"
CUST-006699,0,1941.07,Facebook,2023-03-06,West,High-Value,3,"Low LTV, no churn"
CUST-006700,0,3516.73,Referral,2024-08-16,North,High-Value,3,"Low LTV, no churn"
CUST-006701,0,2867.62,Facebook,2025-02-18,West,High-Value,3,"Low LTV, no churn"
CUST-006702,0,407.34,Google Ads,2025-06-26,East,Medium-Value,1,"Low LTV, no churn"
CUST-006703,0,3376.5,Google Ads,2023-03-14,South,Low-Value,3,"Low LTV, no churn"
CUST-006704,0,6428.09,Facebook,2025-02-17,South,High-Value,2,"Low LTV, no churn"
CUST-006705,0,5008.56,Referral,2025-02-20,West,Medium-Value,1,"Low LTV, no churn"
CUST-006706,0,1501.3,Google Ads,2023-11-24,East,Medium-Value,1,"Low LTV, no churn"
CUST-006707,0,247.58,Referral,2024-08-12,West,Medium-Value,1,"Low LTV, no churn"
CUST-006708,0,7150.81,Organic,2023-02-03,West,High-Value,2,"High LTV, low churn"
CUST-006709,0,3610.12,Referral,2024-04-12,North,High-Value,3,"Low LTV, no churn"
CUST-006710,0,3084.54,Organic,2024-09-16,West,Low-Value,3,"Low LTV, no churn"
