shipment_id,product_id,distance_km,region,shipment_mode,shipment_cost
SHIP-004528,SKU-01766,974.36,West,Bulk,170.96
SHIP-004529,SKU-07582,191.29,South,Express,174.12
SHIP-004530,SKU-05221,584.01,East,Express,454.9
SHIP-004531,SKU-05291,745.65,East,Express,470.35
SHIP-004532,SKU-04166,897.83,South,Standard,350.78
SHIP-004533,SKU-00303,411.94,South,Bulk,471.16
SHIP-004534,SKU-02937,277.23,West,Bulk,140.39
SHIP-004535,SKU-09172,439.13,East,Standard,369.91
SHIP-004536,SKU-04139,143.22,West,Express,239.71
SHIP-004537,SKU-06425,984.62,East,Express,349.69
SHIP-004538,SKU-05316,159.48,West,Standard,439.8
SHIP-004539,SKU-02286,273.53,East,Bulk,222.87
SHIP-004540,SKU-03983,586.75,East,Bulk,230.99
SHIP-004541,SKU-00136,484.65,West,Bulk,145.43
SHIP-004542,SKU-05675,504.36,South,Standard,250.65
SHIP-004543,SKU-08993,166.18,North,Bulk,136.75
SHIP-004544,SKU-08925,357.55,North,Bulk,371.95
SHIP-004545,SKU-02824,417.61,South,Express,55.06
SHIP-004546,SKU-09713,987.56,East,Bulk,189.93
SHIP-004547,SKU-03803,29.03,South,Express,232.9
SHIP-004548,SKU-03220,88.23,West,Standard,81.12
SHIP-004549,SKU-05512,58.82,East,Standard,173.55
SHIP-004550,SKU-00679,349.78,North,Bulk,345.76
SHIP-004551,SKU-07983,497.65,West,Express,461.15
SHIP-004552,SKU-06369,605.52,East,Express,319.62
SHIP-004553,SKU-02439,173.55,South,Standard,362.08
SHIP-004554,SKU-00595,615.43,North,Bulk,484.54
SHIP-004555,SKU-03536,302.53,East,Express,328.87
SHIP-004556,SKU-02039,673.07,North,Bulk,351.7
SHIP-004557,SKU-08118,441.88,East,Express,182.13
SHIP-004558,SKU-04078,785.3,South,Bulk,282.2
SHIP-004559,SKU-05643,333.05,East,Bulk,187.21
SHIP-004560,SKU-02437,561.29,North,Express,62.05
SHIP-004561,SKU-02410,517.07,South,Bulk,232.12
SHIP-004562,SKU-02339,263.06,North,Bulk,440.03
SHIP-004563,SKU-02867,314.39,South,Standard,282.19
SHIP-004564,SKU-07756,842.37,West,Standard,289.33
SHIP-004565,SKU-00142,825.75,West,Bulk,170.41
SHIP-004566,SKU-05772,767.07,North,Express,191.68
SHIP-004567,SKU-01257,953.49,South,Express,403.92
SHIP-004568,SKU-00962,87.19,North,Express,470.51
SHIP-004569,SKU-04323,809.45,South,Bulk,114.08
SHIP-004570,SKU-00730,848.18,South,Standard,35.74
SHIP-004571,SKU-04095,961.68,East,Express,159.21
SHIP-004572,SKU-09145,207.98,South,Standard,120.69
SHIP-004573,SKU-09843,583.68,South,Express,281.72
SHIP-004574,SKU-06606,634.03,East,Express,166.44
SHIP-004575,SKU-03024,493.76,East,Standard,202.24
SHIP-004576,SKU-07071,853.78,North,Express,127.62
SHIP-004577,SKU-05148,491.52,West,Bulk,337.36
SHIP-004578,SKU-00307,389.41,North,Bulk,28.52
SHIP-004579,SKU-05629,29.27,South,Bulk,146.7
SHIP-004580,SKU-09565,176.73,East,Express,417.12
SHIP-004581,SKU-02205,410.44,East,Standard,165.46
SHIP-004582,SKU-01594,988.03,West,Bulk,318.09
SHIP-004583,SKU-04036,787.79,North,Express,302.68
SHIP-004584,SKU-06653,265.66,North,Bulk,449.57
SHIP-004585,SKU-03775,184.31,West,Express,357.06
SHIP-004586,SKU-06327,952.85,West,Bulk,77.2
SHIP-004587,SKU-01762,979.53,North,Express,254.64
SHIP-004588,SKU-03080,248.24,South,Standard,322.69
SHIP-004589,SKU-08687,108.66,South,Express,244.28
SHIP-004590,SKU-07383,889.42,West,Bulk,342.98
SHIP-004591,SKU-09273,134.08,East,Bulk,285.63
SHIP-004592,SKU-00718,306.84,West,Express,411.42
SHIP-004593,SKU-01409,298.53,South,Express,462.54
SHIP-004594,SKU-05636,403.4,North,Bulk,104.69
SHIP-004595,SKU-05528,643.45,West,Bulk,86.3
SHIP-004596,SKU-04327,28.91,West,Standard,434.8
SHIP-004597,SKU-03066,517.7,North,Standard,475.98
SHIP-004598,SKU-09056,300.46,West,Bulk,48.86
SHIP-004599,SKU-04188,709.4,South,Express,403.07
SHIP-004600,SKU-04554,588.56,North,Bulk,75.51
SHIP-004601,SKU-01624,358.0,South,Standard,59.56
SHIP-004602,SKU-06473,317.06,South,Standard,114.74
SHIP-004603,SKU-06596,473.51,West,Standard,85.92
SHIP-004604,SKU-05820,992.76,North,Standard,38.79
SHIP-004605,SKU-03473,861.36,North,Bulk,107.58
SHIP-004606,SKU-02090,466.9,South,Express,329.39
SHIP-004607,SKU-02281,141.25,South,Bulk,188.76
SHIP-004608,SKU-02787,689.62,West,Express,480.96
SHIP-004609,SKU-09718,232.38,South,Standard,433.25
SHIP-004610,SKU-01677,153.28,South,Standard,437.59
SHIP-004611,SKU-07753,665.02,North,Bulk,372.28
SHIP-004612,SKU-03040,399.44,North,Standard,76.34
SHIP-004613,SKU-06473,865.06,North,Bulk,134.23
SHIP-004614,SKU-06422,931.73,West,Bulk,41.39
SHIP-004615,SKU-03744,222.28,East,Express,227.21
SHIP-004616,SKU-09677,804.92,West,Bulk,181.28
SHIP-004617,SKU-08019,253.62,West,Bulk,226.57
SHIP-004618,SKU-03756,319.98,West,Standard,485.22
SHIP-004619,SKU-03353,838.85,South,Bulk,354.47
SHIP-004620,SKU-00712,308.07,South,Bulk,215.15
SHIP-004621,SKU-07545,787.98,East,Express,89.93
SHIP-004622,SKU-00873,99.19,South,Express,107.54
SHIP-004623,SKU-08669,694.8,East,Express,220.81
SHIP-004624,SKU-07011,940.1,South,Express,126.59
SHIP-004625,SKU-00449,803.76,North,Bulk,348.33
SHIP-004626,SKU-04083,750.74,South,Express,443.57
SHIP-004627,SKU-08354,410.54,West,Bulk,306.42
SHIP-004628,SKU-09582,901.34,West,Bulk,256.07
SHIP-004629,SKU-03550,255.88,East,Express,388.84
SHIP-004630,SKU-06323,902.08,East,Bulk,139.27
SHIP-004631,SKU-06753,798.25,South,Express,215.78
SHIP-004632,SKU-02732,745.7,West,Standard,69.09
SHIP-004633,SKU-07244,799.39,West,Standard,191.5
SHIP-004634,SKU-01739,292.81,South,Express,374.9
SHIP-004635,SKU-09721,682.27,East,Express,479.06
SHIP-004636,SKU-05407,710.89,South,Bulk,333.11
SHIP-004637,SKU-08371,551.36,North,Express,224.29
SHIP-004638,SKU-04401,241.39,East,Express,139.02
SHIP-004639,SKU-06557,590.11,East,Bulk,267.87
SHIP-004640,SKU-03041,601.89,East,Standard,479.28
SHIP-004641,SKU-06246,97.62,West,Standard,189.08
SHIP-004642,SKU-00858,14.5,West,Bulk,64.41
SHIP-004643,SKU-03900,292.83,West,Standard,27.29
SHIP-004644,SKU-03968,399.16,West,Express,362.73
SHIP-004645,SKU-00001,879.49,West,Standard,232.48
SHIP-004646,SKU-00270,668.81,West,Standard,296.59
SHIP-004647,SKU-02999,13.5,West,Bulk,305.41
SHIP-004648,SKU-02910,918.0,South,Bulk,178.88
SHIP-004649,SKU-09144,121.88,East,Standard,433.82
SHIP-004650,SKU-04637,764.2,South,Express,262.75
SHIP-004651,SKU-02015,736.37,North,Standard,195.64
SHIP-004652,SKU-06971,811.36,East,Express,191.57
SHIP-004653,SKU-09915,331.33,West,Standard,242.23
SHIP-004654,SKU-01638,439.74,North,Bulk,471.63
SHIP-004655,SKU-09965,525.38,East,Express,279.4
SHIP-004656,SKU-02691,549.6,South,Express,450.86
SHIP-004657,SKU-03853,482.64,North,Bulk,431.75
SHIP-004658,SKU-09634,144.4,East,Express,76.51
SHIP-004659,SKU-03559,317.9,North,Bulk,190.81
SHIP-004660,SKU-08636,883.02,South,Express,246.82
SHIP-004661,SKU-02165,774.09,East,Bulk,125.51
SHIP-004662,SKU-09452,465.68,East,Standard,231.95
SHIP-004663,SKU-05294,566.36,North,Bulk,335.57
SHIP-004664,SKU-08835,246.07,East,Bulk,444.71
SHIP-004665,SKU-02007,949.33,West,Standard,495.26
SHIP-004666,SKU-09848,156.2,West,Express,32.23
SHIP-004667,SKU-05691,970.26,West,Express,289.2
SHIP-004668,SKU-07611,68.51,East,Express,122.84
SHIP-004669,SKU-03117,922.84,West,Bulk,313.28
SHIP-004670,SKU-09109,737.34,East,Standard,422.87
SHIP-004671,SKU-04913,561.05,West,Standard,296.08
SHIP-004672,SKU-09729,774.24,East,Standard,489.55
SHIP-004673,SKU-04431,394.98,East,Standard,116.62
SHIP-004674,SKU-05356,159.72,South,Standard,303.88
SHIP-004675,SKU-02236,675.39,East,Standard,319.56
SHIP-004676,SKU-02976,710.83,North,Bulk,175.58
SHIP-004677,SKU-08739,932.03,North,Bulk,27.41
SHIP-004678,SKU-03156,349.58,South,Bulk,40.55
SHIP-004679,SKU-07261,324.51,West,Standard,489.9
SHIP-004680,SKU-09194,978.19,North,Express,444.67
SHIP-004681,SKU-04525,237.93,South,Express,316.53
SHIP-004682,SKU-06145,927.11,East,Bulk,491.23
SHIP-004683,SKU-02008,287.14,South,Bulk,399.1
SHIP-004684,SKU-06763,331.95,West,Standard,87.96
SHIP-004685,SKU-07398,300.58,West,Bulk,314.36
SHIP-004686,SKU-00338,163.64,East,Standard,177.45
SHIP-004687,SKU-02001,765.87,North,Bulk,471.84
SHIP-004688,SKU-00260,664.4,East,Bulk,405.81
SHIP-004689,SKU-06739,303.49,North,Bulk,92.83
SHIP-004690,SKU-06598,186.83,North,Standard,191.17
SHIP-004691,SKU-00075,918.75,East,Express,211.69
SHIP-004692,SKU-00896,904.55,East,Standard,481.11
SHIP-004693,SKU-00932,243.92,South,Express,282.27
SHIP-004694,SKU-05821,152.73,North,Standard,161.95
SHIP-004695,SKU-01308,96.93,North,Express,91.27
SHIP-004696,SKU-06728,979.59,North,Bulk,284.66
SHIP-004697,SKU-09239,571.07,West,Standard,255.88
SHIP-004698,SKU-05012,41.65,West,Express,408.05
SHIP-004699,SKU-00917,472.95,East,Standard,454.74
SHIP-004700,SKU-03844,680.65,East,Bulk,487.07
SHIP-004701,SKU-05119,588.46,East,Standard,57.46
SHIP-004702,SKU-08338,282.3,East,Express,315.19
SHIP-004703,SKU-04748,915.76,North,Express,157.06
SHIP-004704,SKU-01654,621.06,North,Bulk,141.06
SHIP-004705,SKU-09317,850.74,North,Bulk,26.81
SHIP-004706,SKU-07570,728.93,North,Bulk,381.13
SHIP-004707,SKU-08457,479.43,East,Standard,69.11
SHIP-004708,SKU-04945,968.87,South,Bulk,220.08
SHIP-004709,SKU-09596,646.37,West,Bulk,439.39
SHIP-004710,SKU-00338,478.15,East,Bulk,144.18
SHIP-004711,SKU-01959,191.07,East,Bulk,194.01
SHIP-004712,SKU-02570,736.91,East,Standard,454.83
SHIP-004713,SKU-02730,314.36,East,Standard,99.01
SHIP-004714,SKU-02253,107.77,South,Standard,179.56
SHIP-004715,SKU-07188,558.97,West,Standard,235.47
SHIP-004716,SKU-05137,622.97,South,Bulk,67.18
SHIP-004717,SKU-01953,709.41,North,Bulk,428.64
SHIP-004718,SKU-03759,935.97,South,Standard,214.6
SHIP-004719,SKU-05974,201.93,North,Standard,306.5
SHIP-004720,SKU-00049,591.26,West,Bulk,498.04
SHIP-004721,SKU-05280,558.42,North,Standard,253.4
SHIP-004722,SKU-00994,476.49,East,Bulk,116.04
SHIP-004723,SKU-03208,467.81,East,Express,412.85
SHIP-004724,SKU-07799,983.68,North,Bulk,309.77
SHIP-004725,SKU-01505,247.31,West,Express,95.01
SHIP-004726,SKU-09361,374.91,North,Standard,20.25
SHIP-004727,SKU-01291,860.35,East,Standard,373.39
SHIP-004728,SKU-01367,278.39,West,Standard,442.25
SHIP-004729,SKU-06787,712.0,North,Bulk,233.45
SHIP-004730,SKU-03696,61.7,West,Standard,190.93
SHIP-004731,SKU-06924,982.64,West,Standard,314.36
SHIP-004732,SKU-02317,99.83,East,Bulk,155.0
SHIP-004733,SKU-03150,81.6,North,Express,101.12
SHIP-004734,SKU-08248,205.09,East,Bulk,272.55
SHIP-004735,SKU-08084,991.37,East,Bulk,346.91
SHIP-004736,SKU-09496,293.36,South,Standard,363.72
SHIP-004737,SKU-00649,128.74,West,Express,403.45
SHIP-004738,SKU-07035,10.36,North,Bulk,288.24
SHIP-004739,SKU-04067,639.16,North,Standard,40.71
SHIP-004740,SKU-09682,139.74,South,Express,486.2
SHIP-004741,SKU-06248,686.73,West,Bulk,495.32
SHIP-004742,SKU-07326,520.61,North,Standard,361.53
SHIP-004743,SKU-00018,320.17,East,Standard,475.34
SHIP-004744,SKU-00353,571.78,West,Express,290.89
SHIP-004745,SKU-05225,737.29,East,Express,106.27
SHIP-004746,SKU-03640,291.87,West,Express,101.91
SHIP-004747,SKU-08977,623.63,South,Bulk,164.15
SHIP-004748,SKU-01446,135.07,East,Express,60.96
SHIP-004749,SKU-01682,859.48,North,Bulk,275.45
SHIP-004750,SKU-04194,298.57,West,Bulk,55.61
SHIP-004751,SKU-03050,40.22,North,Express,286.14
SHIP-004752,SKU-08281,181.98,East,Standard,411.6
SHIP-004753,SKU-09141,403.44,East,Bulk,314.52
SHIP-004754,SKU-06700,705.55,North,Express,274.09
SHIP-004755,SKU-06274,31.53,South,Standard,206.59
SHIP-004756,SKU-06556,705.08,East,Express,396.43
SHIP-004757,SKU-04741,930.14,South,Bulk,93.99
SHIP-004758,SKU-01322,201.77,East,Standard,460.18
SHIP-004759,SKU-02194,701.03,South,Standard,251.97
SHIP-004760,SKU-03403,815.01,East,Bulk,211.61
SHIP-004761,SKU-09294,526.42,South,Bulk,176.11
SHIP-004762,SKU-07244,667.6,East,Standard,481.8
SHIP-004763,SKU-09184,517.73,South,Bulk,243.3
SHIP-004764,SKU-09121,946.45,West,Bulk,452.68
SHIP-004765,SKU-00797,624.87,North,Standard,328.48
SHIP-004766,SKU-09156,762.32,South,Express,380.52
SHIP-004767,SKU-04379,279.51,West,Standard,232.52
SHIP-004768,SKU-05533,873.64,West,Standard,373.22
SHIP-004769,SKU-09586,24.7,West,Standard,113.63
SHIP-004770,SKU-00445,121.89,West,Bulk,31.72
SHIP-004771,SKU-05545,188.29,West,Standard,372.94
SHIP-004772,SKU-01737,399.69,South,Express,204.63
SHIP-004773,SKU-04634,803.14,South,Standard,33.97
SHIP-004774,SKU-09616,72.31,South,Bulk,270.13
SHIP-004775,SKU-01795,622.38,West,Express,88.39
SHIP-004776,SKU-00660,942.36,East,Standard,303.53
SHIP-004777,SKU-05403,46.1,South,Express,243.7
SHIP-004778,SKU-05678,996.35,West,Bulk,83.46
SHIP-004779,SKU-06413,324.73,South,Standard,167.58
SHIP-004780,SKU-03470,894.06,East,Express,431.5
SHIP-004781,SKU-07894,199.93,North,Bulk,453.06
SHIP-004782,SKU-05504,168.78,South,Standard,424.28
SHIP-004783,SKU-06260,29.8,East,Standard,493.74
SHIP-004784,SKU-05641,611.28,North,Standard,322.46
SHIP-004785,SKU-08461,922.62,North,Standard,455.82
SHIP-004786,SKU-00151,185.05,East,Express,241.36
SHIP-004787,SKU-06513,846.12,North,Bulk,163.62
SHIP-004788,SKU-02890,795.82,East,Express,479.33
SHIP-004789,SKU-05256,291.84,East,Bulk,70.01
SHIP-004790,SKU-05314,823.51,North,Express,464.17
SHIP-004791,SKU-05300,255.78,West,Bulk,219.52
SHIP-004792,SKU-04737,495.67,West,Standard,45.58
SHIP-004793,SKU-08540,540.91,South,Standard,490.6
SHIP-004794,SKU-06287,254.73,West,Express,62.08
SHIP-004795,SKU-03224,723.55,East,Bulk,455.49
SHIP-004796,SKU-05252,635.39,West,Express,276.18
SHIP-004797,SKU-00401,988.14,West,Bulk,127.62
SHIP-004798,SKU-03752,287.95,South,Bulk,499.26
SHIP-004799,SKU-08006,781.43,South,Standard,290.7
SHIP-004800,SKU-05805,932.76,West,Bulk,60.31
SHIP-004801,SKU-08179,124.04,North,Bulk,188.83
SHIP-004802,SKU-06094,169.22,North,Standard,104.74
SHIP-004803,SKU-02880,541.82,East,Bulk,316.58
SHIP-004804,SKU-05988,185.56,West,Standard,192.25
SHIP-004805,SKU-09768,349.07,East,Express,190.65
SHIP-004806,SKU-03786,342.83,North,Bulk,262.7
SHIP-004807,SKU-06027,318.37,West,Express,357.8
SHIP-004808,SKU-08165,716.08,South,Standard,372.98
SHIP-004809,SKU-09882,413.52,North,Bulk,191.84
SHIP-004810,SKU-07377,625.68,South,Standard,415.45
SHIP-004811,SKU-04238,656.79,South,Standard,343.47
SHIP-004812,SKU-06685,26.75,North,Standard,90.49
SHIP-004813,SKU-05125,699.68,South,Standard,382.87
SHIP-004814,SKU-06568,842.38,West,Standard,495.61
SHIP-004815,SKU-00178,417.44,North,Bulk,157.55
SHIP-004816,SKU-01549,247.34,South,Bulk,74.46
SHIP-004817,SKU-04126,170.74,North,Standard,329.46
SHIP-004818,SKU-01291,785.92,East,Express,134.1
SHIP-004819,SKU-00478,707.42,South,Standard,89.46
SHIP-004820,SKU-03815,163.44,South,Standard,263.24
SHIP-004821,SKU-01392,332.5,South,Standard,214.64
SHIP-004822,SKU-06654,54.04,West,Standard,370.87
SHIP-004823,SKU-06468,91.69,East,Bulk,185.7
SHIP-004824,SKU-04026,518.31,West,Standard,259.74
SHIP-004825,SKU-06370,569.49,East,Bulk,90.73
SHIP-004826,SKU-04226,271.38,East,Bulk,366.38
SHIP-004827,SKU-04380,388.98,West,Bulk,286.78
SHIP-004828,SKU-08421,223.47,West,Express,494.93
SHIP-004829,SKU-01763,642.19,South,Bulk,483.87
SHIP-004830,SKU-01939,557.78,West,Express,189.45
SHIP-004831,SKU-02040,685.73,East,Express,474.5
SHIP-004832,SKU-05034,57.35,East,Bulk,374.47
SHIP-004833,SKU-08916,894.94,South,Standard,113.68
SHIP-004834,SKU-07542,857.45,North,Bulk,31.41
SHIP-004835,SKU-00451,231.66,North,Standard,400.59
SHIP-004836,SKU-06915,400.76,North,Express,354.11
SHIP-004837,SKU-08632,94.04,North,Bulk,226.99
SHIP-004838,SKU-04418,476.38,North,Bulk,407.45
SHIP-004839,SKU-03505,691.24,South,Standard,452.24
SHIP-004840,SKU-06119,883.35,East,Express,385.74
SHIP-004841,SKU-03856,628.0,West,Express,144.15
SHIP-004842,SKU-04716,109.05,North,Bulk,309.14
SHIP-004843,SKU-00475,660.86,West,Express,305.28
SHIP-004844,SKU-03885,84.69,West,Bulk,74.86
SHIP-004845,SKU-05668,636.04,West,Bulk,91.43
SHIP-004846,SKU-09562,550.48,East,Bulk,55.87
SHIP-004847,SKU-01541,719.99,South,Standard,121.93
SHIP-004848,SKU-07976,823.75,West,Standard,258.71
SHIP-004849,SKU-00356,170.17,West,Standard,368.51
SHIP-004850,SKU-00313,434.18,West,Bulk,460.69
SHIP-004851,SKU-06672,905.06,South,Bulk,467.96
SHIP-004852,SKU-03736,869.7,South,Bulk,226.72
SHIP-004853,SKU-04768,924.18,North,Bulk,246.61
SHIP-004854,SKU-09654,124.61,East,Express,342.98
SHIP-004855,SKU-00517,318.03,South,Express,55.46
SHIP-004856,SKU-06025,237.03,East,Bulk,129.85
SHIP-004857,SKU-06362,770.55,East,Express,140.66
SHIP-004858,SKU-08634,275.71,South,Express,184.77
SHIP-004859,SKU-07294,675.21,North,Bulk,69.17
SHIP-004860,SKU-07664,612.72,South,Bulk,303.37
SHIP-004861,SKU-07071,711.53,South,Express,220.31
SHIP-004862,SKU-00259,955.29,South,Express,67.62
SHIP-004863,SKU-04251,462.33,North,Bulk,368.58
SHIP-004864,SKU-01891,241.88,East,Bulk,405.11
SHIP-004865,SKU-07056,583.88,East,Standard,136.07
SHIP-004866,SKU-03532,887.97,South,Standard,175.68
SHIP-004867,SKU-06878,489.41,South,Standard,325.26
SHIP-004868,SKU-00284,738.21,West,Express,177.59
SHIP-004869,SKU-08931,321.56,West,Bulk,80.34
SHIP-004870,SKU-05198,181.3,West,Standard,157.35
SHIP-004871,SKU-04085,632.4,South,Express,142.91
SHIP-004872,SKU-07867,514.78,West,Bulk,131.62
SHIP-004873,SKU-02799,964.18,West,Standard,33.96
SHIP-004874,SKU-02212,782.46,South,Bulk,360.6
SHIP-004875,SKU-09994,325.07,South,Bulk,21.2
SHIP-004876,SKU-00524,973.41,South,Standard,386.29
SHIP-004877,SKU-00629,446.77,East,Express,39.31
SHIP-004878,SKU-09207,542.56,South,Bulk,137.23
SHIP-004879,SKU-08340,304.62,East,Standard,30.69
SHIP-004880,SKU-07937,808.65,West,Bulk,166.3
SHIP-004881,SKU-03347,980.0,North,Bulk,389.47
SHIP-004882,SKU-02365,620.65,East,Bulk,329.09
SHIP-004883,SKU-03034,459.26,East,Express,111.03
SHIP-004884,SKU-03461,14.32,South,Standard,174.69
SHIP-004885,SKU-08729,295.21,West,Express,189.04
SHIP-004886,SKU-07150,720.32,South,Bulk,414.53
SHIP-004887,SKU-02188,529.94,West,Express,216.64
SHIP-004888,SKU-04006,995.63,North,Bulk,183.63
SHIP-004889,SKU-04003,670.57,South,Express,290.55
SHIP-004890,SKU-03108,113.23,East,Express,439.78
SHIP-004891,SKU-02016,893.1,South,Bulk,292.81
SHIP-004892,SKU-06207,961.86,East,Standard,77.34
SHIP-004893,SKU-07578,94.15,West,Bulk,66.09
SHIP-004894,SKU-05014,50.82,South,Express,205.07
SHIP-004895,SKU-03042,158.95,West,Express,49.64
SHIP-004896,SKU-01236,320.09,South,Standard,468.79
SHIP-004897,SKU-01696,650.82,South,Express,345.7
SHIP-004898,SKU-06372,927.36,East,Express,242.33
SHIP-004899,SKU-06657,245.36,East,Bulk,462.09
SHIP-004900,SKU-03304,16.16,East,Standard,80.55
SHIP-004901,SKU-09018,53.13,North,Standard,129.21
SHIP-004902,SKU-07074,781.72,South,Express,23.26
SHIP-004903,SKU-06355,343.62,West,Express,407.08
SHIP-004904,SKU-03868,912.02,East,Bulk,228.93
SHIP-004905,SKU-09903,503.63,West,Express,109.27
SHIP-004906,SKU-08405,458.62,North,Standard,396.98
SHIP-004907,SKU-01062,222.35,West,Standard,31.01
SHIP-004908,SKU-07524,619.9,South,Express,239.59
SHIP-004909,SKU-05534,971.98,North,Standard,308.18
SHIP-004910,SKU-00476,906.79,South,Standard,165.51
SHIP-004911,SKU-00117,28.39,South,Bulk,489.56
SHIP-004912,SKU-06539,770.69,North,Express,210.13
SHIP-004913,SKU-05808,728.73,North,Express,380.58
SHIP-004914,SKU-04902,217.74,North,Bulk,120.7
SHIP-004915,SKU-00893,616.12,North,Standard,107.02
SHIP-004916,SKU-02467,47.82,South,Bulk,423.2
SHIP-004917,SKU-01190,46.88,North,Express,262.17
SHIP-004918,SKU-06517,483.45,North,Standard,432.09
SHIP-004919,SKU-06034,375.79,North,Bulk,374.07
SHIP-004920,SKU-05171,254.06,South,Express,325.29
SHIP-004921,SKU-01546,757.61,South,Standard,442.32
SHIP-004922,SKU-00749,637.8,South,Standard,211.77
SHIP-004923,SKU-04820,240.82,South,Bulk,462.77
SHIP-004924,SKU-03827,347.65,West,Bulk,85.34
SHIP-004925,SKU-06537,994.65,North,Express,81.44
SHIP-004926,SKU-00535,322.6,South,Bulk,77.22
SHIP-004927,SKU-06973,911.81,South,Bulk,253.44
SHIP-004928,SKU-00954,784.77,South,Bulk,462.31
SHIP-004929,SKU-02806,314.0,North,Standard,344.43
SHIP-004930,SKU-00892,634.67,South,Standard,194.49
SHIP-004931,SKU-05395,960.2,South,Express,93.56
SHIP-004932,SKU-06662,931.97,North,Standard,192.36
SHIP-004933,SKU-07329,291.72,North,Express,37.2
SHIP-004934,SKU-04501,557.22,West,Express,119.11
SHIP-004935,SKU-00352,743.32,West,Standard,463.88
SHIP-004936,SKU-07693,900.07,North,Standard,220.37
SHIP-004937,SKU-01270,186.95,East,Express,268.73
SHIP-004938,SKU-01367,60.0,West,Express,364.21
SHIP-004939,SKU-06610,900.77,North,Bulk,429.16
SHIP-004940,SKU-05213,807.62,West,Bulk,380.33
SHIP-004941,SKU-01960,622.8,East,Standard,363.6
SHIP-004942,SKU-01881,914.15,West,Standard,31.92
SHIP-004943,SKU-05950,479.94,South,Standard,34.44
SHIP-004944,SKU-06588,839.8,West,Bulk,110.45
SHIP-004945,SKU-09649,628.21,North,Standard,165.77
SHIP-004946,SKU-06382,236.3,North,Express,195.39
SHIP-004947,SKU-03924,39.11,North,Bulk,213.89
SHIP-004948,SKU-03964,612.24,East,Bulk,43.69
SHIP-004949,SKU-08209,893.86,North,Bulk,105.93
SHIP-004950,SKU-08085,209.9,East,Bulk,438.96
SHIP-004951,SKU-01701,121.69,South,Standard,385.12
SHIP-004952,SKU-08292,211.83,East,Standard,70.18
SHIP-004953,SKU-04421,825.96,West,Bulk,421.62
SHIP-004954,SKU-00411,783.65,West,Standard,369.67
SHIP-004955,SKU-02099,252.07,South,Bulk,404.36
SHIP-004956,SKU-02922,502.3,North,Bulk,284.84
SHIP-004957,SKU-07415,416.67,West,Standard,138.31
SHIP-004958,SKU-05516,98.05,West,Bulk,213.51
SHIP-004959,SKU-05593,551.31,South,Bulk,430.62
SHIP-004960,SKU-09800,844.51,North,Bulk,25.52
SHIP-004961,SKU-06846,423.78,South,Express,196.73
SHIP-004962,SKU-08913,26.03,East,Bulk,256.1
SHIP-004963,SKU-04684,442.64,South,Express,495.61
SHIP-004964,SKU-02340,757.73,North,Express,401.01
SHIP-004965,SKU-00227,277.06,North,Express,268.86
SHIP-004966,SKU-02009,395.09,North,Standard,261.95
SHIP-004967,SKU-04430,726.17,North,Standard,57.99
SHIP-004968,SKU-02178,590.92,West,Bulk,328.71
SHIP-004969,SKU-07418,94.71,North,Standard,304.35
SHIP-004970,SKU-06832,975.71,West,Express,110.33
SHIP-004971,SKU-05718,382.46,East,Bulk,219.53
SHIP-004972,SKU-05208,317.92,West,Express,44.07
SHIP-004973,SKU-09914,671.13,North,Standard,117.97
SHIP-004974,SKU-01398,853.67,South,Express,109.18
SHIP-004975,SKU-09065,409.8,West,Bulk,111.15
SHIP-004976,SKU-00572,334.89,East,Express,171.01
SHIP-004977,SKU-08345,828.22,South,Standard,300.11
SHIP-004978,SKU-04075,41.74,West,Express,414.03
SHIP-004979,SKU-09309,568.06,North,Bulk,148.57
